nan nan
-124.117363	41.00009
nan nan
-124.117363	41.00009
-124.117656	41.00273
-124.116189	41.004197
-124.115896	41.006837
-124.115016	41.008304
-124.115016	41.010357
-124.114136	41.011237
-124.114429	41.017691
-124.114136	41.018278
-124.113256	41.019745
-124.114136	41.021505
-124.114136	41.024732
-124.113256	41.025905
-124.113256	41.026492
-124.112962	41.028838
-124.114136	41.030012
-124.115603	41.032359
-124.120883	41.037052
-124.12059	41.038813
-124.121176	41.039693
-124.122056	41.039986
-124.12235	41.040573
-124.122643	41.043506
-124.12323	41.044386
-124.12411	41.04468
-124.124697	41.04556
-124.124697	41.046146
-124.12499	41.04644
-124.127337	41.048787
-124.12851	41.04908
-124.129097	41.04996
-124.129097	41.050547
-124.13027	41.05084
-124.132617	41.053187
-124.134964	41.054067
-124.136431	41.05524
-124.138778	41.056414
-124.139658	41.057587
-124.142005	41.057587
-124.143178	41.058174
-124.144351	41.058467
-124.145818	41.058174
-124.146405	41.057881
-124.147285	41.057881
-124.147578	41.057587
-124.147578	41.057001
-124.146992	41.05612
-124.146698	41.052894
-124.147872	41.052307
-124.148752	41.05172
-124.151099	41.051427
-124.152272	41.052307
-124.153739	41.0526
-124.154325	41.054067
-124.154325	41.057881
-124.153739	41.058761
-124.153739	41.059641
-124.153445	41.060227
-124.153152	41.060521
-124.151979	41.060814
-124.151392	41.061107
-124.150805	41.061988
-124.150805	41.063454
-124.151979	41.065508
-124.152272	41.067561
-124.152859	41.068148
-124.155206	41.069028
-124.156379	41.069028
-124.156966	41.068148
-124.158139	41.068148
-124.159899	41.069615
-124.160193	41.071962
-124.159899	41.076069
-124.159606	41.076362
-124.158432	41.076655
-124.157846	41.077242
-124.156672	41.077535
-124.156379	41.077829
-124.156379	41.079589
-124.156672	41.080469
-124.157259	41.081056
-124.157552	41.084576
-124.157552	41.085163
-124.159312	41.086629
-124.159606	41.087216
-124.159312	41.087509
-124.158726	41.088096
-124.156672	41.088096
-124.156086	41.088389
-124.156086	41.088976
-124.156672	41.089563
-124.156672	41.091323
-124.157259	41.09191
-124.157552	41.09279
-124.157552	41.09367
-124.159019	41.09455
-124.160193	41.096603
-124.160193	41.09807
-124.160779	41.099244
-124.161073	41.101297
-124.161953	41.10159
-124.162539	41.10159
-124.163419	41.102177
-124.164593	41.102764
-124.16518	41.103351
-124.164006	41.104524
-124.163713	41.104817
-124.161953	41.105111
-124.160779	41.106284
-124.160779	41.106871
-124.161659	41.108044
-124.161953	41.113031
-124.160779	41.114205
-124.160779	41.114791
-124.160193	41.115965
-124.159899	41.117432
-124.160193	41.121832
-124.160779	41.122125
-124.161073	41.122712
-124.161073	41.123005
-124.160193	41.123885
-124.160193	41.124179
-124.160779	41.126232
-124.161073	41.126819
-124.164593	41.130046
-124.164886	41.131219
-124.164886	41.132393
-124.162246	41.135033
-124.162246	41.135619
-124.162539	41.1365
-124.164006	41.13826
-124.1643	41.140607
-124.164006	41.141193
-124.162246	41.14178
-124.161366	41.142953
-124.159899	41.143833
-124.159312	41.144127
-124.158139	41.144713
-124.156966	41.144713
-124.156086	41.144127
-124.155792	41.14354
-124.155499	41.142953
-124.154325	41.143247
-124.153739	41.143833
-124.153152	41.143833
-124.152859	41.14354
-124.151979	41.143247
-124.149632	41.143247
-124.149045	41.143833
-124.147872	41.144127
-124.146698	41.144713
-124.143765	41.147354
-124.143471	41.148527
-124.142005	41.150287
-124.141711	41.151754
-124.141125	41.152341
-124.140244	41.153807
-124.139951	41.154981
-124.139071	41.156741
-124.139071	41.158208
-124.138191	41.159088
-124.138484	41.161728
-124.138191	41.162608
-124.137604	41.162901
-124.135844	41.165835
-124.135551	41.167008
-124.135257	41.167888
-124.133791	41.169355
-124.133204	41.170822
-124.132617	41.171409
-124.131737	41.173169
-124.131737	41.173756
-124.13115	41.174636
-124.130857	41.175222
-124.13027	41.176396
-124.13027	41.176689
-124.12939	41.177863
-124.12851	41.179916
-124.12851	41.180503
-124.12763	41.181383
-124.12763	41.182263
-124.127337	41.183143
-124.127044	41.18373
-124.12675	41.184903
-124.12587	41.186076
-124.12587	41.18901
-124.125283	41.18989
-124.125283	41.191063
-124.124403	41.19253
-124.12411	41.19341
-124.123523	41.193704
-124.123523	41.19429
-124.122643	41.195464
-124.12235	41.196344
-124.120883	41.198691
-124.120883	41.200451
-124.11971	41.202798
-124.11883	41.203384
-124.11795	41.206025
-124.116776	41.207198
-124.116776	41.208665
-124.116776	41.208665
-124.115896	41.210425
-124.115896	41.211305
-124.115309	41.211892
-124.115016	41.212772
-124.115016	41.213945
-124.114429	41.215705
-124.113549	41.216585
-124.111789	41.218052
-124.111496	41.219225
-124.110029	41.221572
-124.109149	41.223919
-124.108562	41.224799
-124.108269	41.225973
-124.107682	41.226266
-124.106802	41.227733
-124.106509	41.231253
-124.106215	41.232426
-124.106509	41.234773
-124.107389	41.23536
-124.108856	41.236533
-124.110322	41.236827
-124.110616	41.237413
-124.111202	41.238294
-124.110909	41.239467
-124.110029	41.240054
-124.108269	41.240054
-124.107682	41.24152
-124.106802	41.2424
-124.106802	41.242694
-124.106215	41.243574
-124.105922	41.245041
-124.105042	41.246214
-124.105042	41.247094
-124.104455	41.248561
-124.104455	41.249148
-124.104162	41.250028
-124.102695	41.252081
-124.102402	41.253548
-124.102402	41.255895
-124.101815	41.257068
-124.101522	41.258242
-124.100935	41.260002
-124.100055	41.260882
-124.099762	41.261762
-124.099175	41.262642
-124.099175	41.264109
-124.098295	41.265282
-124.098295	41.269389
-124.097708	41.269682
-124.097415	41.270856
-124.096828	41.271736
-124.096535	41.273789
-124.095948	41.274669
-124.095361	41.277016
-124.094775	41.277896
-124.094775	41.28171
-124.094775	41.282003
-124.093601	41.28259
-124.093308	41.284937
-124.092428	41.285817
-124.092428	41.287284
-124.091548	41.289044
-124.091548	41.291977
-124.090668	41.293444
-124.090668	41.297258
-124.090961	41.300191
-124.090081	41.302538
-124.089201	41.303418
-124.088907	41.304298
-124.088614	41.304885
-124.089201	41.306645
-124.088907	41.307819
-124.088614	41.308112
-124.088321	41.308992
-124.087734	41.309579
-124.087734	41.310165
-124.088321	41.311045
-124.088321	41.312806
-124.087734	41.313392
-124.087147	41.313392
-124.086854	41.313979
-124.086854	41.314566
-124.085681	41.316032
-124.085681	41.318379
-124.085094	41.318966
-124.085681	41.321606
-124.086561	41.322486
-124.086854	41.323073
-124.086854	41.324246
-124.085974	41.325126
-124.085387	41.3263
-124.084507	41.326887
-124.084214	41.32894
-124.083334	41.330407
-124.083334	41.333047
-124.082747	41.33422
-124.081867	41.335981
-124.081574	41.337447
-124.080987	41.338327
-124.080987	41.339501
-124.080107	41.340968
-124.080107	41.343314
-124.079227	41.344194
-124.079227	41.344488
-124.079813	41.345075
-124.079227	41.345955
-124.07864	41.347715
-124.078347	41.348888
-124.07776	41.349768
-124.07688	41.351528
-124.076587	41.354755
-124.076	41.355635
-124.075706	41.356809
-124.075413	41.357102
-124.07512	41.357982
-124.074826	41.360036
-124.07424	41.360916
-124.073946	41.362382
-124.073653	41.363263
-124.07336	41.367369
-124.072773	41.367956
-124.073066	41.36913
-124.072773	41.37089
-124.071893	41.372356
-124.0716	41.373823
-124.069253	41.378517
-124.068959	41.384091
-124.068373	41.384677
-124.068373	41.387611
-124.067493	41.389664
-124.067199	41.397292
-124.066613	41.399052
-124.066613	41.401692
-124.066026	41.403159
-124.066319	41.403745
-124.066319	41.404625
-124.065732	41.406092
-124.065732	41.407559
-124.065146	41.409319
-124.064852	41.413426
-124.065146	41.422813
-124.063972	41.42428
-124.063972	41.424867
-124.064852	41.425454
-124.065146	41.42604
-124.064852	41.4278
-124.064559	41.428387
-124.063972	41.429561
-124.063972	41.431907
-124.063386	41.432201
-124.063972	41.434841
-124.064266	41.437481
-124.063972	41.439828
-124.063972	41.444815
-124.065146	41.445988
-124.065146	41.451856
-124.065732	41.453322
-124.065439	41.455082
-124.065732	41.455962
-124.066613	41.456549
-124.066613	41.459776
-124.067493	41.461243
-124.067493	41.467697
-124.067493	41.46799
-124.067493	41.472097
-124.068079	41.47327
-124.068079	41.478257
-124.068666	41.478844
-124.068959	41.479724
-124.069839	41.480604
-124.069839	41.481191
-124.069839	41.482071
-124.071893	41.483538
-124.072186	41.484418
-124.072186	41.489698
-124.072773	41.490285
-124.073066	41.491458
-124.073946	41.492632
-124.073946	41.493512
-124.076293	41.495565
-124.076587	41.496445
-124.076	41.497325
-124.075413	41.498499
-124.075706	41.499672
-124.077173	41.502019
-124.077467	41.504366
-124.078933	41.506419
-124.078933	41.507593
-124.08128	41.50994
-124.08128	41.512873
-124.081574	41.513167
-124.082454	41.514047
-124.082454	41.517274
-124.083334	41.518154
-124.083334	41.519034
-124.083334	41.520207
-124.082454	41.521381
-124.082454	41.523141
-124.08304	41.523727
-124.083627	41.525487
-124.083334	41.526074
-124.081574	41.527541
-124.081574	41.528421
-124.080987	41.529008
-124.080694	41.530475
-124.080107	41.531648
-124.080694	41.532528
-124.0804	41.533408
-124.07952	41.534288
-124.07864	41.534875
-124.077173	41.535168
-124.076587	41.535462
-124.076293	41.536342
-124.075706	41.538395
-124.075706	41.541622
-124.07512	41.542502
-124.074826	41.543969
-124.074826	41.544556
-124.075413	41.544849
-124.077173	41.545436
-124.078347	41.546316
-124.0804	41.547489
-124.08216	41.547782
-124.085387	41.550716
-124.085974	41.551009
-124.087147	41.550129
-124.088027	41.550716
-124.088614	41.550716
-124.089788	41.551596
-124.091254	41.553356
-124.092428	41.553356
-124.092721	41.553356
-124.093894	41.55453
-124.093894	41.55541
-124.095361	41.55717
-124.096241	41.55893
-124.096828	41.561863
-124.097121	41.563037
-124.097708	41.563624
-124.098295	41.565677
-124.098588	41.566557
-124.099762	41.567437
-124.100935	41.567437
